Shipment_ID,Product_Category,Product_Type,Destination_Type,Transport_Mode,Recommended_Transport,Route_Risk,Refrigeration_Status,Packaging_Type,Coolant_Type,Packaging_Condition,Data_Logger_Status,Storage_Facility,Distance_KM,Duration_Hours,Chain_Handoff_Count,Ambient_Temperature_C,Humidity_Pct,Door_Open_Count,Vehicle_Age_Years,Battery_Level_Pct,Shock_Events,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Current_Temperature_C,Required_Temp_Min_C,Required_Temp_Max_C,Temperature_Deviation_C,Product_Temperature_Deviation_C,Temperature_Excursion_Minutes,Shipment_Start_Date,Shipment_Status,Risk_Probability,Risk_Score,AI_Prediction,Rescue_Priority_Score,Priority_Level,Estimated_Value_INR,Value_At_Risk_INR,Destination_Name
CC100577,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Low,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Pharmacy,688.9,17.84,0,24.33,99.0,2,1.4,75.3,1,3.97,5.12,2.81,3.6,-90,-60,0.12,65.12,7.1,2026-05-20,AT_RISK,0.9950593691407048,99.5,AT_RISK,82.7,CRITICAL,800000.0,796047.0,SRL Diagnostics
CC100059,Medical,Microbiology Specimens,Laboratory,Air Cargo,Refrigerated Truck,Low,Fault,Passive Cooler,Gel Packs,Good,Active,Laboratory,341.4,1.0,2,19.14,73.93,4,2.1,52.1,0,9.7,11.81,7.58,8.63,2,8,3.81,3.81,17.8,2026-03-05,AT_RISK,0.8897237980865238,89.0,AT_RISK,64.4,MEDIUM,100000.0,88972.0,Metropolis Healthcare Lab
CC103477,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Transplant Center,551.3,1.92,1,30.55,61.69,5,2.4,100.0,1,5.56,7.16,3.96,7.4,20,24,0.0,16.04,0.0,2026-02-08,AT_RISK,0.9790492869964208,97.9,AT_RISK,81.2,CRITICAL,100000.0,97905.0,Hiranandani Hospital
CC100787,Medical,Antisera,Laboratory,Air Cargo,Refrigerated Truck,Low,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Blood Bank,415.4,14.7,1,34.46,77.6,0,3.8,89.1,0,7.31,8.57,6.05,6.89,2,8,0.0,0.57,0.0,2026-01-17,SAFE,0.3258552651197143,32.6,SAFE,24.6,LOW,100000.0,32586.0,Dr Lal PathLabs
CC107233,Medical,Temperature-Sensitive Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Intermittent,Passive Cooler,Dry Ice,Good,Active,Distribution Center,204.5,3.42,1,23.66,64.9,5,7.7,79.0,1,7.03,7.59,6.48,6.58,2,8,0.0,0.0,0.0,2026-03-15,SAFE,0.60355518165294,60.4,AT_RISK,73.7,HIGH,100000.0,60356.0,Netmeds Pharmacy
CC104771,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Normal,Insulated Box,Gel Packs,Good,Battery Low,Distribution Center,760.2,4.9,3,29.29,94.33,2,4.8,92.9,3,4.02,4.89,3.15,4.56,-30,-18,0.0,22.89,0.0,2026-02-08,AT_RISK,0.9648017924015632,96.5,AT_RISK,65.9,HIGH,100000.0,96480.0,Apollo Blood Bank
CC103964,Medical,IV Medications,Hospital,Air Cargo,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Pharmacy,247.7,6.55,2,32.43,96.12,2,4.6,69.8,1,7.44,9.45,5.44,7.93,2,8,0.0,1.45,0.0,2026-02-04,AT_RISK,0.379794143302505,38.0,SAFE,40.8,MEDIUM,100000.0,37979.0,Kokilaben Dhirubhai Ambani Hospital
CC104441,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,,Good,Active,Pharmacy,271.6,14.67,1,35.05,70.91,1,1.4,95.2,1,9.04,9.96,8.12,9.36,20,24,0.0,11.88,0.0,2026-03-28,AT_RISK,0.9769885426519846,97.7,AT_RISK,65.1,HIGH,100000.0,97699.0,Lilavati Hospital
CC104808,Medical,Laboratory Samples,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Phase-Change Material,Minor Damage,Active,Hospital,205.1,3.18,3,31.4,71.04,2,7.9,60.2,0,7.03,8.28,5.78,9.74,2,8,0.28,0.28,22.5,2026-05-04,SAFE,0.2957143742208043,29.6,SAFE,25.8,LOW,100000.0,29571.0,Dr Lal PathLabs
CC103949,Medical,Fertility Samples,Fertility Clinic,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,377.6,2.14,1,25.09,85.25,8,2.5,80.4,1,7.99,9.49,6.48,8.15,2,8,0.0,1.49,0.0,2026-04-21,AT_RISK,0.7298498155095444,73.0,AT_RISK,85.8,CRITICAL,300000.0,218955.0,Indira IVF Center
CC103101,Medical,Insulin,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Normal,Dry Ice Container,Phase-Change Material,Good,Battery Low,Distribution Center,1232.2,18.5,1,26.45,61.95,3,6.0,67.5,0,9.86,10.31,9.41,9.64,2,8,0.31,2.31,6.6,2026-04-04,SAFE,0.3313261273483833,33.1,SAFE,39.4,LOW,150000.0,49699.0,Apollo Pharmacy
CC101345,Food,Dairy,Distribution Center,Reefer Container,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Specialized Lab,1079.4,20.13,1,20.93,81.94,5,2.4,52.4,2,4.67,5.59,3.74,5.71,0,8,0.59,0.0,59.4,2026-01-24,SAFE,0.3033126467158271,30.3,SAFE,30.7,LOW,50000.0,15166.0,Apollo Distribution Center
CC105549,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,High,Intermittent,Refrigerated Compartment,Gel Packs,Minor Damage,Active,Laboratory,1048.4,26.85,1,8.0,73.67,1,12.1,67.0,0,6.36,7.11,5.61,6.07,-30,-18,0.0,25.11,0.0,2026-02-24,AT_RISK,0.9718070019859814,97.2,AT_RISK,99.8,CRITICAL,100000.0,97181.0,Lions Blood Bank
CC104615,Medical,Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Active,Hospital,1623.3,29.51,3,25.25,56.66,5,6.2,78.7,2,7.17,8.43,5.91,7.8,-25,-18,0.0,26.43,0.0,2026-04-16,AT_RISK,0.9703819046543648,97.0,AT_RISK,70.7,HIGH,300000.0,291115.0,Red Cross Blood Bank
CC101183,Medical,Injectable Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,116.8,7.08,1,25.77,59.53,4,1.8,64.9,1,7.0,8.46,5.54,6.68,2,8,0.0,0.46,0.0,2026-01-23,SAFE,0.2750352153808372,27.5,SAFE,27.5,LOW,100000.0,27504.0,Wellness Forever Pharmacy
CC103731,Medical,Fertility Samples,Fertility Clinic,Air Cargo,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Active,Laboratory,586.7,16.1,3,32.06,86.28,3,3.5,74.6,1,4.28,5.7,2.87,4.74,2,8,0.0,0.0,0.0,2026-06-18,SAFE,0.3504049700880492,35.0,SAFE,30.5,LOW,300000.0,105121.0,Nova IVF Fertility
CC106885,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Low,Intermittent,Insulated Box,Gel Packs,Good,Active,Hospital,397.0,17.45,3,45.0,83.26,2,8.1,69.4,0,10.01,11.72,8.3,9.36,2,8,3.72,3.72,15.4,2026-03-04,AT_RISK,0.6358972318568734,63.6,AT_RISK,61.2,MEDIUM,100000.0,63590.0,Metropolis Healthcare Lab
CC107091,Medical,Plasma,Blood Bank,Air Cargo,Reefer Container,High,Normal,Insulated Box,Gel Packs,Good,Active,Pharmacy,1468.0,28.13,3,27.56,75.19,2,3.8,73.8,2,2.61,4.51,0.71,3.38,-25,-18,0.0,22.51,0.0,2026-01-31,AT_RISK,0.9617544695408784,96.2,AT_RISK,85.7,CRITICAL,300000.0,288526.0,Lions Blood Bank
CC103080,Medical,Platelet Concentrates,Hospital,Reefer Container,Refrigerated Truck,High,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Blood Bank,803.6,19.75,0,25.25,78.36,2,4.3,65.1,2,6.91,8.09,5.73,6.1,20,24,0.0,14.27,0.0,2026-06-02,AT_RISK,0.973704028299969,97.4,AT_RISK,86.4,CRITICAL,100000.0,97370.0,Apollo Hospital
CC107016,Medical,Diagnostic Reagents,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Dry Ice,Minor Damage,Active,Laboratory,1062.6,21.5,5,23.2,67.66,4,3.3,69.3,2,5.19,6.25,4.13,5.6,2,8,0.0,0.0,0.0,2026-06-01,SAFE,0.3279818954804573,32.8,SAFE,30.7,LOW,100000.0,32798.0,Thyrocare Laboratory
CC103708,Medical,Temperature-Sensitive Medicines,Pharmacy,Reefer Container,Refrigerated Truck,High,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,969.6,18.68,3,29.33,37.09,2,6.9,70.3,6,4.73,6.51,2.96,2.39,2,8,0.0,0.0,0.0,2026-04-02,AT_RISK,0.5632463051726895,56.3,AT_RISK,61.8,MEDIUM,100000.0,56325.0,Netmeds Pharmacy
CC106366,Medical,Platelet Concentrates,Hospital,Reefer Container,Refrigerated Truck,Low,Intermittent,Validated Thermal Shipper,Phase-Change Material,Good,Active,Pharmacy,329.0,9.86,1,20.75,66.57,2,8.7,97.9,1,6.7,7.64,5.76,5.48,20,24,0.0,14.24,0.0,2026-01-23,AT_RISK,0.9491996020982306,94.9,AT_RISK,79.9,HIGH,100000.0,94920.0,Tata Memorial Hospital
CC100184,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Distribution Center,620.2,14.76,1,25.73,75.72,5,2.8,82.1,2,-15.06,-14.34,-15.77,-14.24,20,24,0.66,35.77,25.4,2026-03-09,AT_RISK,0.9738680077043728,97.4,AT_RISK,90.9,CRITICAL,100000.0,97387.0,Kokilaben Dhirubhai Ambani Hospital
CC106563,Medical,Antivenom,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Phase-Change Material,Good,Active,Laboratory,322.5,4.99,3,25.78,91.32,4,3.4,77.4,0,5.96,7.03,4.88,5.0,2,8,0.0,0.0,0.0,2026-03-04,SAFE,0.2623546104023628,26.2,SAFE,26.7,LOW,200000.0,52471.0,Apollo Hospital
CC103855,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Laboratory,1048.6,25.69,2,31.5,67.86,3,14.7,44.6,0,9.46,9.89,9.03,10.21,2,8,0.0,1.89,0.0,2026-04-08,SAFE,0.3603588655864466,36.0,SAFE,41.1,MEDIUM,100000.0,36036.0,Dr Lal PathLabs
CC105929,Food,Fresh Produce,Distribution Center,Air Cargo,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Laboratory,710.2,9.94,0,20.41,69.69,1,5.1,89.7,1,5.42,6.28,4.57,5.32,2,10,0.0,0.0,0.0,2026-01-16,SAFE,0.2767076940796031,27.7,SAFE,23.1,LOW,100000.0,27671.0,MedSupply Distribution Hub
CC100420,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Intermittent,Insulated Box,Gel Packs,Good,Active,Laboratory,772.5,19.64,3,28.27,59.89,4,7.3,69.9,3,4.77,6.41,3.12,5.33,2,8,1.41,0.0,16.8,2026-05-31,AT_RISK,0.6446587384012724,64.5,AT_RISK,74.7,HIGH,100000.0,64466.0,Apollo Pharmacy
CC105235,Medical,Vaccines,Hospital,Air Cargo,Refrigerated Truck,Medium,Normal,Passive Cooler,Dry Ice,Good,Active,Blood Bank,475.9,11.83,1,33.53,58.94,4,12.5,81.9,1,4.61,5.15,4.08,4.57,2,8,0.15,0.0,11.9,2026-01-16,SAFE,0.3251360220950332,32.5,SAFE,40.5,MEDIUM,250000.0,81284.0,Kokilaben Dhirubhai Ambani Hospital
CC100553,Medical,Organ Transport Samples,Transplant Center,Reefer Container,Refrigerated Truck,Medium,Intermittent,Passive Cooler,Gel Packs,Good,Battery Low,Hospital,183.0,9.78,3,27.37,71.48,4,2.5,68.5,2,7.26,8.97,5.56,7.99,2,8,0.97,0.97,11.9,2026-03-15,AT_RISK,0.6776455186703849,67.8,AT_RISK,76.7,HIGH,100000.0,67765.0,Fortis Transplant Institute
CC101397,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,1515.3,17.02,0,34.61,78.72,7,3.2,61.3,0,12.2,13.92,10.48,13.03,20,24,5.92,9.52,41.7,2026-04-18,AT_RISK,0.9586905399500768,95.9,AT_RISK,98.0,CRITICAL,100000.0,95869.0,Fortis Hospital
CC106707,Medical,Insulin,Pharmacy,Air Cargo,Refrigerated Truck,High,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Pharmacy,726.4,14.71,4,19.25,41.64,4,5.7,72.9,3,5.96,6.72,5.19,6.65,2,8,0.0,0.0,0.0,2026-05-10,SAFE,0.33699168457179,33.7,SAFE,51.2,MEDIUM,150000.0,50549.0,Apollo Pharmacy
CC102107,Medical,Insulin,Pharmacy,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Minor Damage,Active,Blood Bank,255.6,5.22,0,28.45,71.88,4,2.7,71.4,0,5.2,6.22,4.18,5.95,2,8,0.0,0.0,0.0,2026-05-21,SAFE,0.3374112995562416,33.7,SAFE,31.2,LOW,150000.0,50612.0,Wellness Forever Pharmacy
CC105163,Medical,Blood Samples,Blood Bank,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,219.3,3.02,3,27.85,75.29,6,5.2,80.7,0,4.96,5.96,3.96,4.62,2,8,0.0,0.0,0.0,2026-03-27,SAFE,0.275787723596317,27.6,SAFE,40.6,MEDIUM,400000.0,110315.0,Apollo Blood Bank
CC102069,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Compromised,Active,Pharmacy,2028.7,44.81,4,31.47,54.49,0,1.8,59.4,1,4.55,5.61,3.49,4.76,2,8,0.0,0.0,0.0,2026-05-25,SAFE,0.3372861357091147,33.7,SAFE,25.2,LOW,120000.0,40474.0,Thyrocare Laboratory
CC106388,Medical,Frozen Plasma,Blood Bank,Reefer Container,Reefer Container,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Hospital,609.7,3.33,1,37.61,72.95,2,7.7,70.9,0,9.23,10.62,7.84,9.23,-30,-18,2.62,28.62,23.3,2026-04-07,AT_RISK,0.985639575329789,98.6,AT_RISK,77.2,HIGH,100000.0,98564.0,Lions Blood Bank
CC100443,Medical,IV Medications,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Dry Ice Container,Gel Packs,Good,Active,Blood Bank,839.2,17.98,2,12.32,49.44,3,8.7,66.0,0,8.91,10.42,7.4,9.16,2,8,0.42,2.42,50.1,2026-01-30,AT_RISK,0.3325344601393116,33.3,SAFE,29.5,LOW,100000.0,33253.0,Lilavati Hospital
CC103107,Medical,Frozen Plasma,Blood Bank,Air Cargo,Reefer Container,Low,Fault,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Blood Bank,447.7,9.85,2,23.17,88.12,5,4.6,75.2,2,6.74,8.44,5.04,6.54,-30,-18,3.44,26.44,10.8,2026-03-06,AT_RISK,0.9788090476173852,97.9,AT_RISK,71.2,HIGH,100000.0,97881.0,Lions Blood Bank
CC104315,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Offline,Hospital,645.8,15.96,0,26.49,68.58,1,2.1,57.6,3,0.89,1.91,-0.13,1.36,2,8,0.13,2.13,17.3,2026-06-22,AT_RISK,0.4012561385321357,40.1,SAFE,30.6,LOW,100000.0,40126.0,Fortis Hospital
CC103757,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Hospital,549.2,13.29,1,28.94,75.37,4,0.7,82.2,1,7.8,8.85,6.75,8.01,2,8,0.0,0.85,0.0,2026-02-11,SAFE,0.3547711939268054,35.5,SAFE,32.3,LOW,100000.0,35477.0,Apollo Diagnostics
CC101701,Medical,Platelet Concentrates,Hospital,Air Cargo,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Specialized Lab,426.4,9.76,1,30.11,71.92,2,4.1,72.2,0,5.37,7.45,3.29,6.12,20,24,0.0,16.71,0.0,2026-04-09,AT_RISK,0.9695059978390024,97.0,AT_RISK,66.2,HIGH,100000.0,96951.0,Kokilaben Dhirubhai Ambani Hospital
CC103545,Medical,Insulin,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Hospital,762.8,17.47,1,25.17,61.9,6,6.8,64.3,3,4.8,5.95,3.65,4.23,2,8,0.0,0.0,0.0,2026-02-07,SAFE,0.316538694288517,31.7,SAFE,43.0,MEDIUM,150000.0,47481.0,MedPlus Pharmacy
CC103656,Medical,Injectable Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Pharmacy,1850.9,45.64,1,34.7,83.72,2,4.6,64.8,0,9.4,11.08,7.71,8.42,2,8,1.08,3.08,5.3,2026-01-09,SAFE,0.3326231209619705,33.3,SAFE,38.0,LOW,100000.0,33262.0,Netmeds Pharmacy
CC100693,Medical,Whole Blood,Blood Bank,Air Cargo,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Gel Packs,Good,Offline,Hospital,675.6,8.56,6,24.98,63.33,1,5.5,77.2,1,7.51,8.66,6.36,8.32,1,6,0.0,2.66,0.0,2026-05-26,AT_RISK,0.5728254507174666,57.3,AT_RISK,50.9,MEDIUM,100000.0,57283.0,HDFC Blood Bank
CC102344,Medical,IV Medications,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Hospital,210.6,3.75,3,29.57,90.43,5,4.5,87.3,0,-14.29,-12.47,-16.1,-14.34,2,8,2.53,18.1,23.9,2026-04-13,AT_RISK,0.3688888920770355,36.9,SAFE,34.6,LOW,100000.0,36889.0,Tata Memorial Hospital
CC106669,Food,Frozen Food,Distribution Center,Reefer Container,Reefer Container,Medium,Fault,Insulated Box,Phase-Change Material,Compromised,Active,Pharmacy,279.5,1.0,0,27.92,59.38,3,13.0,37.5,0,-13.58,-11.48,-15.67,-13.99,-25,-15,3.52,3.52,19.3,2026-03-02,AT_RISK,0.8884574543091904,88.8,AT_RISK,72.8,HIGH,100000.0,88846.0,ColdChain Distribution Center
CC102173,Medical,Fertility Samples,Fertility Clinic,Refrigerated Truck,Refrigerated Truck,Low,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,1246.0,22.51,3,21.92,56.6,2,4.0,80.8,1,10.73,11.61,9.86,11.0,2,8,1.61,3.61,10.0,2026-03-30,AT_RISK,0.4779977180296367,47.8,SAFE,51.7,MEDIUM,300000.0,143399.0,Nova IVF Fertility
CC100181,Medical,Monoclonal Antibodies,Hospital,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Distribution Center,169.7,2.5,0,29.19,77.89,3,5.1,65.9,0,6.53,7.95,5.11,6.23,2,8,0.0,0.0,0.0,2026-05-26,SAFE,0.3206240815915734,32.1,SAFE,38.8,LOW,100000.0,32062.0,Kokilaben Dhirubhai Ambani Hospital
CC106301,Medical,Plasma,Blood Bank,Reefer Container,Reefer Container,Low,Normal,Passive Cooler,Phase-Change Material,Good,Active,Distribution Center,223.1,5.58,1,27.26,59.42,6,6.8,68.0,2,6.98,9.01,4.95,5.31,-25,-18,1.01,27.01,19.9,2026-04-14,AT_RISK,0.9511772861500704,95.1,AT_RISK,71.1,HIGH,300000.0,285353.0,Red Cross Blood Bank
CC100794,Medical,Whole Blood,Blood Bank,Reefer Container,Refrigerated Truck,Low,Normal,Passive Cooler,Phase-Change Material,Good,Active,Pharmacy,862.6,22.15,3,18.87,52.93,1,6.3,70.6,3,6.46,7.0,5.92,6.82,1,6,0.0,1.0,0.0,2026-02-05,SAFE,0.3936069895855798,39.4,SAFE,30.1,LOW,100000.0,39361.0,HDFC Blood Bank
CC102886,Medical,Microbiology Specimens,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Passive Cooler,Mechanical Refrigeration,Good,Active,Distribution Center,508.0,7.21,0,26.71,76.77,3,4.3,75.2,2,8.82,10.7,6.94,9.78,2,8,2.7,2.7,24.1,2026-01-05,SAFE,0.3412254542217842,34.1,SAFE,40.0,LOW,100000.0,34123.0,Apollo Diagnostics
CC106786,Medical,Antivenom,Hospital,Reefer Container,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Laboratory,739.5,20.93,2,31.75,85.86,2,2.7,54.2,0,4.4,5.59,3.2,4.43,2,8,0.0,0.0,0.0,2026-01-18,AT_RISK,0.4211164893865257,42.1,SAFE,33.3,LOW,200000.0,84223.0,Hiranandani Hospital
CC104252,Medical,Antisera,Laboratory,Reefer Container,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Phase-Change Material,Minor Damage,Active,Specialized Lab,255.0,1.92,3,35.18,52.1,3,2.8,71.8,1,8.22,9.64,6.79,8.4,2,8,0.0,1.64,0.0,2026-02-23,AT_RISK,0.4040742636242993,40.4,SAFE,43.7,MEDIUM,100000.0,40407.0,Dr Lal PathLabs
CC102223,Medical,Biologics,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Dry Ice,Good,Active,Pharmacy,902.9,8.98,0,33.25,66.28,5,2.7,68.4,1,9.3,10.62,7.98,8.05,2,8,0.62,2.62,17.7,2026-06-06,AT_RISK,0.4139160161654323,41.4,SAFE,37.3,LOW,350000.0,144871.0,Hiranandani Hospital
CC102280,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Dry Ice,Good,Active,Pharmacy,802.2,9.04,4,9.93,83.78,6,1.9,59.1,1,4.71,5.81,3.61,5.27,2,8,0.0,0.0,0.0,2026-01-03,AT_RISK,0.4851891765419949,48.5,SAFE,43.1,MEDIUM,400000.0,194076.0,HDFC Blood Bank
CC103543,Medical,IV Medications,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Distribution Center,423.7,13.27,1,31.79,79.72,3,0.9,77.6,1,10.05,11.46,8.65,10.37,2,8,1.46,3.46,54.3,2026-02-19,AT_RISK,0.710121301674414,71.0,AT_RISK,77.1,HIGH,100000.0,71012.0,Hiranandani Hospital
CC102318,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Hospital,1165.1,22.1,2,31.95,72.65,3,5.8,42.3,1,5.49,7.04,3.94,7.02,2,8,0.0,0.0,0.0,2026-02-22,SAFE,0.3655547984857297,36.6,SAFE,31.5,LOW,100000.0,36555.0,Lilavati Hospital
CC103852,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Hospital,305.9,7.28,2,36.13,82.96,5,9.8,63.2,2,9.23,9.67,8.79,8.84,2,8,0.0,1.67,0.0,2026-03-14,SAFE,0.3420475952556021,34.2,SAFE,43.0,MEDIUM,400000.0,136819.0,HDFC Blood Bank
CC103357,Medical,Temperature-Sensitive Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Low,Normal,Passive Cooler,Phase-Change Material,Good,Active,Hospital,393.3,7.52,0,23.47,46.98,5,10.9,90.8,2,6.62,7.66,5.57,7.66,2,8,0.0,0.0,0.0,2026-06-01,SAFE,0.2837973327301873,28.4,SAFE,29.5,LOW,100000.0,28380.0,MedPlus Pharmacy
CC105482,Medical,Gene Therapy Samples,Specialized Lab,Reefer Container,Reefer Container,Low,Normal,Dry Ice Container,Phase-Change Material,Good,Active,Distribution Center,364.5,7.3,3,22.49,93.37,1,3.3,62.1,1,6.75,7.53,5.98,6.7,-90,-60,0.0,67.53,0.0,2026-04-20,AT_RISK,0.996646912764218,99.7,AT_RISK,66.3,HIGH,100000.0,99665.0,Apollo Specialized Lab
CC100530,Medical,Packed Red Blood Cells,Blood Bank,Reefer Container,Refrigerated Truck,High,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Laboratory,671.8,11.78,1,25.34,34.88,6,5.1,74.1,0,7.74,8.94,6.54,7.57,1,6,3.94,2.94,20.1,2026-04-15,AT_RISK,0.7951004192413191,79.5,AT_RISK,96.7,CRITICAL,100000.0,79510.0,Lions Blood Bank
CC105806,Medical,Frozen Plasma,Blood Bank,Air Cargo,Reefer Container,Medium,Intermittent,Refrigerated Compartment,Phase-Change Material,Good,Active,Specialized Lab,2066.6,30.92,2,31.03,88.53,6,8.7,97.3,1,-13.69,-12.79,-14.6,-11.99,-30,-18,2.21,5.21,52.2,2026-02-01,AT_RISK,0.9644196699913096,96.4,AT_RISK,96.8,CRITICAL,100000.0,96442.0,Lions Blood Bank
CC106539,Medical,Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Normal,Passive Cooler,Gel Packs,Good,Active,Laboratory,312.8,2.29,1,16.26,87.55,5,1.1,58.6,0,-15.68,-14.0,-17.37,-12.1,-25,-18,1.0,4.0,24.6,2026-03-24,AT_RISK,0.9067229528971312,90.7,AT_RISK,66.9,HIGH,300000.0,272017.0,HDFC Blood Bank
CC106008,Medical,Antivenom,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Fault,Validated Thermal Shipper,Gel Packs,Compromised,Active,Distribution Center,662.1,13.46,1,28.29,66.19,7,2.9,54.0,1,-10.86,-7.72,-13.99,-13.5,2,8,7.28,15.99,11.3,2026-01-19,AT_RISK,0.900950164241807,90.1,AT_RISK,79.6,HIGH,200000.0,180190.0,Lilavati Hospital
CC100710,Medical,Temperature-Sensitive Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,High,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Specialized Lab,309.6,9.25,2,31.45,88.87,8,2.7,96.9,2,7.97,9.35,6.58,7.0,2,8,1.35,1.35,26.1,2026-03-10,AT_RISK,0.5095247782318516,51.0,AT_RISK,67.6,HIGH,100000.0,50952.0,Netmeds Pharmacy
CC107085,Medical,Cell Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Medium,Normal,Dry Ice Container,Mechanical Refrigeration,Good,Active,Pharmacy,790.9,12.31,0,32.97,70.85,7,4.0,76.1,0,-15.43,-14.1,-16.76,-14.41,-90,-60,0.9,45.9,17.4,2026-01-17,AT_RISK,0.9999647173432874,100.0,AT_RISK,85.5,CRITICAL,800000.0,799972.0,Metropolis Specialized Lab
